epoch,accuracy,loss,lr,precision,recall,top_3_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top_3_accuracy
34,0.03100775182247162,12.156293869018555,1e-04,0.11369509249925613,0.065476194024086,12.187479972839355,0.1547619104385376
35,0.0258397925645113,11.914563179016113,1e-04,0.10852713137865067,0.065476194024086,12.009153366088867,0.1547619104385376
36,0.01550387591123581,11.972663879394531,1e-04,0.07751937955617905,0.065476194024086,11.81346321105957,0.1547619104385376
37,0.03359173238277435,11.671164512634277,1e-04,0.08527132123708725,0.065476194024086,11.669288635253906,0.1726190447807312
38,0.03100775182247162,11.413066864013672,1e-04,0.08527132123708725,0.0773809552192688,11.496143341064453,0.1726190447807312
39,0.028423773124814034,11.272500991821289,1e-04,0.11369509249925613,0.0773809552192688,11.36234188079834,0.1964285671710968
40,0.028423773124814034,11.099114418029785,1e-04,0.1033591702580452,0.0773809552192688,11.176849365234375,0.1726190447807312
41,0.03875968977808952,10.980276107788086,1e-04,0.10594315081834793,0.065476194024086,11.021780014038086,0.1666666716337204
42,0.03875968977808952,10.792016983032227,1e-04,0.1033591702580452,0.0416666679084301,10.87706184387207,0.1785714328289032
43,0.03100775182247162,10.58867073059082,1e-04,0.10852713137865067,0.0416666679084301,10.738262176513672,0.1666666716337204
44,0.03617570921778679,10.450485229492188,1e-04,0.11369509249925613,0.0476190485060215,10.620027542114258,0.1666666716337204
45,0.02067183516919613,10.464251518249512,1e-04,0.07751937955617905,0.0416666679084301,10.475285530090332,0.1666666716337204
46,0.03100775182247162,10.220805168151855,1e-04,0.10077519714832306,0.0416666679084301,10.336888313293457,0.1607142835855484
47,0.03617570921778679,10.130260467529297,1e-04,0.10594315081834793,0.0416666679084301,10.216002464294434,0.1726190447807312
48,0.03100775182247162,10.020623207092285,1e-04,0.118863046169281,0.0595238097012043,10.084447860717773,0.1785714328289032
49,0.03100775182247162,9.867026329040527,1e-04,0.12403100728988647,0.0416666679084301,9.975507736206055,0.190476194024086
50,0.02067183516919613,9.759981155395508,1e-04,0.08010336011648178,0.0357142873108387,9.85807991027832,0.1607142835855484
51,0.03359173238277435,9.665742874145508,1e-04,0.10852713137865067,0.0535714291036129,9.725976943969727,0.1607142835855484
52,0.018087854608893394,9.52183723449707,1e-04,0.09043927490711212,0.065476194024086,9.58717155456543,0.1488095223903656
53,0.03359173238277435,9.475198745727539,1e-04,0.118863046169281,0.065476194024086,9.399435997009277,0.1666666716337204
54,0.03359173238277435,9.233819007873535,1e-04,0.1111111119389534,0.065476194024086,9.292353630065918,0.1726190447807312
55,0.028423773124814034,9.166595458984375,1e-04,0.12144702672958374,0.0714285746216774,9.198323249816895,0.1547619104385376
56,0.043927647173404694,9.038673400878906,1e-04,0.118863046169281,0.0833333358168602,9.104939460754395,0.1666666716337204
57,0.03359173238277435,8.928023338317871,1e-04,0.11627907305955887,0.0714285746216774,9.008186340332031,0.184523805975914
58,0.03875968977808952,8.948735237121582,1e-04,0.12919896841049194,0.065476194024086,8.920158386230469,0.1785714328289032
59,0.03359173238277435,8.82214069366455,1e-04,0.10594315081834793,0.0773809552192688,8.837807655334473,0.1726190447807312
60,0.023255813866853714,8.728997230529785,1e-04,0.08010336011648178,0.0476190485060215,8.731978416442871,0.1726190447807312
61,0.028423773124814034,8.560897827148438,1e-04,0.1033591702580452,0.0535714291036129,8.644200325012207,0.1726190447807312
62,0.028423773124814034,8.551555633544922,1e-04,0.08527132123708725,0.0535714291036129,8.544663429260254,0.1726190447807312
63,0.028423773124814034,8.441709518432617,1e-04,0.09043927490711212,0.065476194024086,8.441401481628418,0.1726190447807312
64,0.03875968977808952,8.343647003173828,1e-04,0.09819121658802032,0.0833333358168602,8.35551643371582,0.1726190447807312
65,0.04134367033839226,8.27315616607666,1e-04,0.1033591702580452,0.065476194024086,8.278800964355469,0.1547619104385376
66,0.03359173238277435,8.146042823791504,1e-04,0.08268734067678452,0.0535714291036129,8.202881813049316,0.1666666716337204
67,0.03359173238277435,8.097726821899414,1e-04,0.1033591702580452,0.0535714291036129,8.110145568847656,0.1607142835855484
68,0.01550387591123581,8.046863555908203,1e-04,0.07751937955617905,0.065476194024086,8.039314270019531,0.1607142835855484
69,0.03617570921778679,7.875685214996338,1e-04,0.09043927490711212,0.0833333358168602,7.952709197998047,0.1666666716337204
70,0.028423773124814034,7.829878330230713,1e-04,0.08268734067678452,0.0833333358168602,7.836890697479248,0.1726190447807312
71,0.043927647173404694,7.752281665802002,1e-04,0.08785529434680939,0.0833333358168602,7.748113632202148,0.1607142835855484
72,0.03875968977808952,7.647082328796387,1e-04,0.12919896841049194,0.0833333358168602,7.678464412689209,0.1607142835855484
73,0.03359173238277435,7.572356700897217,1e-04,0.09302325546741486,0.0833333358168602,7.605554580688477,0.1547619104385376
74,0.028423773124814034,7.515047073364258,1e-04,0.09043927490711212,0.0833333358168602,7.540436744689941,0.1666666716337204
75,0.03617570921778679,7.42995548248291,1e-04,0.10594315081834793,0.0595238097012043,7.471259117126465,0.1666666716337204
76,0.03100775182247162,7.412074089050293,1e-04,0.09819121658802032,0.0535714291036129,7.40631628036499,0.1607142835855484
77,0.03100775182247162,7.290127277374268,1e-04,0.08010336011648178,0.0535714291036129,7.326444149017334,0.1488095223903656
78,0.0258397925645113,7.312187194824219,1e-04,0.07493539899587631,0.0595238097012043,7.245699405670166,0.1488095223903656
79,0.01550387591123581,7.245769023895264,1e-04,0.09043927490711212,0.0535714291036129,7.184657573699951,0.130952388048172
80,0.018087854608893394,7.094862937927246,1e-04,0.09560723602771759,0.0535714291036129,7.111756324768066,0.1190476194024086
81,0.0258397925645113,7.052037239074707,1e-04,0.09560723602771759,0.0535714291036129,7.040916919708252,0.1488095223903656
82,0.028423773124814034,7.017045021057129,1e-04,0.09819121658802032,0.0595238097012043,6.979758262634277,0.1666666716337204
83,0.0258397925645113,6.944064617156982,1e-04,0.10594315081834793,0.0595238097012043,6.915728569030762,0.1607142835855484
84,0.01550387591123581,6.953277587890625,1e-04,0.06976744532585144,0.0595238097012043,6.851258754730225,0.1547619104385376
85,0.028423773124814034,6.799320220947266,1e-04,0.1111111119389534,0.0595238097012043,6.792897701263428,0.1488095223903656
86,0.02067183516919613,6.813652038574219,1e-04,0.09302325546741486,0.0416666679084301,6.7346367835998535,0.1488095223903656
87,0.023255813866853714,6.735442638397217,1e-04,0.10594315081834793,0.0416666679084301,6.680973529815674,0.1547619104385376
88,0.02067183516919613,6.700024127960205,1e-04,0.08010336011648178,0.0416666679084301,6.6336493492126465,0.1547619104385376
89,0.018087854608893394,6.592320919036865,1e-04,0.11369509249925613,0.0416666679084301,6.5740580558776855,0.1547619104385376
90,0.04909560829401016,6.460328578948975,1e-04,0.13695091009140015,0.0416666679084301,6.515056133270264,0.1428571492433548
91,0.02067183516919613,6.495606899261475,1e-04,0.10594315081834793,0.0416666679084301,6.4589762687683105,0.1547619104385376
92,0.03100775182247162,6.452481746673584,1e-04,0.07751937955617905,0.0476190485060215,6.423332691192627,0.1547619104385376
93,0.03617570921778679,6.399767875671387,1e-04,0.07751937955617905,0.0476190485060215,6.368462085723877,0.184523805975914
94,0.02067183516919613,6.346613883972168,1e-04,0.09302325546741486,0.0476190485060215,6.311873435974121,0.1428571492433548
95,0.02067183516919613,6.332333564758301,1e-04,0.08010336011648178,0.0476190485060215,6.256275177001953,0.1428571492433548
96,0.023255813866853714,6.258056640625,1e-04,0.08268734067678452,0.0476190485060215,6.208615303039551,0.1785714328289032
97,0.023255813866853714,6.249290466308594,1e-04,0.07493539899587631,0.0535714291036129,6.160567283630371,0.1607142835855484
98,0.05426356568932533,6.090585231781006,1e-04,0.12403100728988647,0.0357142873108387,6.1165452003479,0.1785714328289032
99,0.04134367033839226,6.111639022827148,1e-04,0.1033591702580452,0.0357142873108387,6.070096969604492,0.1547619104385376
100,0.018087854608893394,6.099270820617676,1e-04,0.08527132123708725,0.0357142873108387,6.012966156005859,0.1369047611951828
101,0.03875968977808952,6.075204849243164,1e-04,0.07751937955617905,0.0357142873108387,5.971305847167969,0.1428571492433548
102,0.03359173238277435,6.011721134185791,1e-04,0.08010336011648178,0.02976190485060215,5.926476001739502,0.1428571492433548
103,0.02067183516919613,5.972832202911377,1e-04,0.08268734067678452,0.0476190485060215,5.879093647003174,0.1428571492433548
104,0.018087854608893394,5.910951614379883,1e-04,0.07751937955617905,0.0476190485060215,5.828832149505615,0.125
105,0.01291989628225565,5.8457136154174805,1e-04,0.09819121658802032,0.0476190485060215,5.789468765258789,0.1130952388048172
106,0.02067183516919613,5.835705757141113,1e-04,0.07235141843557358,0.0476190485060215,5.753763675689697,0.130952388048172
107,0.03100775182247162,5.72798490524292,1e-04,0.09819121658802032,0.02976190485060215,5.721435546875,0.125
108,0.03100775182247162,5.7117133140563965,1e-04,0.10594315081834793,0.02976190485060215,5.678879261016846,0.1369047611951828
109,0.0258397925645113,5.707678318023682,1e-04,0.09560723602771759,0.02976190485060215,5.64009952545166,0.1428571492433548
110,0.023255813866853714,5.646879196166992,1e-04,0.08010336011648178,0.02976190485060215,5.601487159729004,0.1488095223903656
111,0.03359173238277435,5.644741535186768,1e-04,0.09302325546741486,0.02976190485060215,5.5697340965271,0.1488095223903656
112,0.023255813866853714,5.604443073272705,1e-04,0.09302325546741486,0.02976190485060215,5.5399861335754395,0.1488095223903656
113,0.03359173238277435,5.545970916748047,1e-04,0.13178294897079468,0.02976190485060215,5.505490303039551,0.1428571492433548
114,0.02067183516919613,5.4997124671936035,1e-04,0.08785529434680939,0.0714285746216774,5.459156036376953,0.1547619104385376
115,0.023255813866853714,5.545043468475342,1e-04,0.06459948420524597,0.0714285746216774,5.419528484344482,0.1428571492433548
116,0.03617570921778679,5.433347702026367,1e-04,0.09302325546741486,0.0714285746216774,5.3892083168029785,0.1666666716337204
117,0.018087854608893394,5.362114906311035,1e-04,0.10852713137865067,0.0595238097012043,5.348237037658691,0.1726190447807312
118,0.023255813866853714,5.3971171379089355,1e-04,0.09819121658802032,0.0714285746216774,5.321118354797363,0.1428571492433548
119,0.02067183516919613,5.410711288452148,1e-04,0.07493539899587631,0.0714285746216774,5.290835857391357,0.125
120,0.0258397925645113,5.339167594909668,1e-04,0.07751937955617905,0.0535714291036129,5.256581783294678,0.1488095223903656
121,0.023255813866853714,5.289356708526611,1e-04,0.10594315081834793,0.0416666679084301,5.227644443511963,0.1369047611951828
122,0.028423773124814034,5.28045654296875,1e-04,0.08527132123708725,0.0357142873108387,5.210208892822266,0.1369047611951828
123,0.0258397925645113,5.209990501403809,1e-04,0.10594315081834793,0.0357142873108387,5.181838035583496,0.1607142835855484
124,0.0258397925645113,5.198751926422119,1e-04,0.09560723602771759,0.0357142873108387,5.153415679931641,0.1369047611951828
125,0.028423773124814034,5.17602014541626,1e-04,0.08785529434680939,0.0416666679084301,5.125888824462891,0.1369047611951828
126,0.028423773124814034,5.077103137969971,1e-04,0.09560723602771759,0.011904762126505375,5.101850509643555,0.1369047611951828
127,0.01291989628225565,5.120347023010254,1e-04,0.08268734067678452,0.011904762126505375,5.0687947273254395,0.130952388048172
128,0.023255813866853714,5.095611572265625,1e-04,0.09043927490711212,0.02976190485060215,5.035297393798828,0.1428571492433548
129,0.028423773124814034,5.047540664672852,1e-04,0.09043927490711212,0.0476190485060215,5.007694244384766,0.1190476194024086
130,0.01291989628225565,5.106782913208008,1e-04,0.0516795851290226,0.0416666679084301,4.978084564208984,0.1369047611951828
131,0.0258397925645113,5.008729934692383,1e-04,0.07751937955617905,0.0416666679084301,4.955986976623535,0.125
132,0.03359173238277435,4.968665599822998,1e-04,0.1033591702580452,0.0476190485060215,4.931530952453613,0.1369047611951828
133,0.03875968977808952,4.931907653808594,1e-04,0.09819121658802032,0.02976190485060215,4.910313129425049,0.1428571492433548
134,0.0258397925645113,4.927720069885254,1e-04,0.0671834647655487,0.0416666679084301,4.886350631713867,0.130952388048172
135,0.028423773124814034,4.916011333465576,1e-04,0.07235141843557358,0.0,4.861048221588135,0.1071428582072258
136,0.03359173238277435,4.825457572937012,1e-04,0.1266149878501892,0.02976190485060215,4.840911865234375,0.1369047611951828
137,0.03100775182247162,4.85462760925293,1e-04,0.08527132123708725,0.0476190485060215,4.822169780731201,0.1369047611951828
138,0.023255813866853714,4.812878608703613,1e-04,0.09819121658802032,0.0476190485060215,4.802125453948975,0.1428571492433548
139,0.02067183516919613,4.785553455352783,1e-04,0.08268734067678452,0.01785714365541935,4.7812981605529785,0.1071428582072258
140,0.03617570921778679,4.7673563957214355,1e-04,0.10852713137865067,0.01785714365541935,4.751558780670166,0.095238097012043
141,0.023255813866853714,4.799385070800781,1e-04,0.06976744532585144,0.01785714365541935,4.7224249839782715,0.1011904776096344
142,0.018087854608893394,4.743207931518555,1e-04,0.08527132123708725,0.0476190485060215,4.705564022064209,0.1011904776096344
143,0.02067183516919613,4.714371204376221,1e-04,0.10594315081834793,0.0476190485060215,4.678603172302246,0.125
144,0.0258397925645113,4.750450611114502,1e-04,0.10594315081834793,0.0535714291036129,4.655148506164551,0.125
145,0.02067183516919613,4.714900970458984,1e-04,0.08785529434680939,0.0416666679084301,4.627486228942871,0.1369047611951828
146,0.0258397925645113,4.672116279602051,1e-04,0.09560723602771759,0.0416666679084301,4.6056694984436035,0.125
147,0.03875968977808952,4.619687080383301,1e-04,0.11627907305955887,0.02380952425301075,4.592018127441406,0.1369047611951828
148,0.01550387591123581,4.641623497009277,1e-04,0.05684754624962807,0.02380952425301075,4.576793193817139,0.1369047611951828
149,0.0258397925645113,4.609642028808594,1e-04,0.07235141843557358,0.0476190485060215,4.5598063468933105,0.1428571492433548
150,0.01291989628225565,4.592824459075928,1e-04,0.08527132123708725,0.0595238097012043,4.542122840881348,0.130952388048172
151,0.028423773124814034,4.588352203369141,1e-04,0.09043927490711212,0.0535714291036129,4.512776851654053,0.1428571492433548
152,0.0258397925645113,4.548680305480957,1e-04,0.08268734067678452,0.0714285746216774,4.499154090881348,0.125
153,0.01550387591123581,4.536921977996826,1e-04,0.09043927490711212,0.0595238097012043,4.47790002822876,0.1428571492433548
154,0.01550387591123581,4.550677299499512,1e-04,0.07751937955617905,0.0595238097012043,4.464468955993652,0.1607142835855484
155,0.03100775182247162,4.498653888702393,1e-04,0.07751937955617905,0.0595238097012043,4.451661109924316,0.184523805975914
156,0.0258397925645113,4.481608867645264,1e-04,0.09043927490711212,0.0357142873108387,4.44406795501709,0.1190476194024086
157,0.0258397925645113,4.448970794677734,1e-04,0.09819121658802032,0.02380952425301075,4.437964916229248,0.095238097012043
158,0.03617570921778679,4.439028739929199,1e-04,0.09043927490711212,0.011904762126505375,4.428828239440918,0.0773809552192688
159,0.028423773124814034,4.435286998748779,1e-04,0.08785529434680939,0.011904762126505375,4.41953182220459,0.0773809552192688
160,0.023255813866853714,4.4687347412109375,1e-04,0.07751937955617905,0.011904762126505375,4.413498878479004,0.0714285746216774
161,0.023255813866853714,4.420395851135254,1e-04,0.07493539899587631,0.011904762126505375,4.3958635330200195,0.0833333358168602
162,0.005167958792299032,4.396599292755127,1e-04,0.0594315230846405,0.011904762126505375,4.3821258544921875,0.0595238097012043
163,0.018087854608893394,4.377437591552734,1e-04,0.09043927490711212,0.011904762126505375,4.368984699249268,0.1011904776096344
164,0.023255813866853714,4.368687152862549,1e-04,0.07751937955617905,0.011904762126505375,4.358894348144531,0.0833333358168602
165,0.023255813866853714,4.342826843261719,1e-04,0.06976744532585144,0.011904762126505375,4.34540319442749,0.0595238097012043
166,0.023255813866853714,4.319098949432373,1e-04,0.11369509249925613,0.02976190485060215,4.325597286224365,0.065476194024086
167,0.03100775182247162,4.304637908935547,1e-04,0.08527132123708725,0.02976190485060215,4.306207180023193,0.0892857164144516
168,0.018087854608893394,4.311853885650635,1e-04,0.08268734067678452,0.02976190485060215,4.296989917755127,0.1130952388048172
169,0.023255813866853714,4.280024528503418,1e-04,0.07235141843557358,0.02976190485060215,4.284345626831055,0.065476194024086
170,0.018087854608893394,4.310173511505127,1e-04,0.0671834647655487,0.02976190485060215,4.2657012939453125,0.0892857164144516
171,0.01291989628225565,4.282823085784912,1e-04,0.08010336011648178,0.02976190485060215,4.2507758140563965,0.0892857164144516
172,0.02067183516919613,4.285555839538574,1e-04,0.06976744532585144,0.0416666679084301,4.240474700927734,0.0892857164144516
173,0.007751937955617905,4.288272380828857,1e-04,0.04651162773370743,0.0535714291036129,4.226465702056885,0.1011904776096344
174,0.0258397925645113,4.212092399597168,1e-04,0.08268734067678452,0.0535714291036129,4.211276531219482,0.1011904776096344
175,0.0258397925645113,4.21453857421875,1e-04,0.07751937955617905,0.0416666679084301,4.203019618988037,0.0892857164144516
176,0.018087854608893394,4.217728137969971,1e-04,0.06459948420524597,0.0416666679084301,4.193219184875488,0.0892857164144516
177,0.023255813866853714,4.186037063598633,1e-04,0.09043927490711212,0.0416666679084301,4.177730560302734,0.1071428582072258
178,0.02067183516919613,4.172011852264404,1e-04,0.09302325546741486,0.0535714291036129,4.1637163162231445,0.095238097012043
179,0.02067183516919613,4.184671401977539,1e-04,0.06976744532585144,0.0535714291036129,4.153170585632324,0.0892857164144516
180,0.023255813866853714,4.18504524230957,1e-04,0.07493539899587631,0.02380952425301075,4.137485980987549,0.0773809552192688
181,0.028423773124814034,4.142107963562012,1e-04,0.08785529434680939,0.02380952425301075,4.1242523193359375,0.0773809552192688
182,0.010335917584598064,4.127442836761475,1e-04,0.07751937955617905,0.011904762126505375,4.116152286529541,0.0892857164144516
183,0.018087854608893394,4.121596336364746,1e-04,0.07235141843557358,0.02976190485060215,4.105401039123535,0.1011904776096344
184,0.01291989628225565,4.133487224578857,1e-04,0.07235141843557358,0.02976190485060215,4.0964555740356445,0.0892857164144516
185,0.018087854608893394,4.088336944580078,1e-04,0.06459948420524597,0.011904762126505375,4.096933364868164,0.0773809552192688
186,0.0258397925645113,4.086362361907959,1e-04,0.1033591702580452,0.011904762126505375,4.0888519287109375,0.0892857164144516
187,0.01291989628225565,4.11224889755249,1e-04,0.04909560829401016,0.011904762126505375,4.078139305114746,0.0773809552192688
188,0.01291989628225565,4.069791316986084,1e-04,0.06459948420524597,0.011904762126505375,4.065312385559082,0.0833333358168602
189,0.01550387591123581,4.036535739898682,1e-04,0.07751937955617905,0.02380952425301075,4.0476555824279785,0.1071428582072258
190,0.018087854608893394,4.065369129180908,1e-04,0.04909560829401016,0.01785714365541935,4.034983158111572,0.1190476194024086
191,0.023255813866853714,4.044955730438232,1e-04,0.06976744532585144,0.02380952425301075,4.030978679656982,0.125
192,0.01291989628225565,4.058279514312744,1e-04,0.0594315230846405,0.02380952425301075,4.014503002166748,0.1130952388048172
193,0.018087854608893394,4.06420373916626,1e-04,0.08268734067678452,0.011904762126505375,4.005349159240723,0.1190476194024086
194,0.0258397925645113,4.013701438903809,1e-04,0.08527132123708725,0.011904762126505375,3.9971981048583984,0.1130952388048172
195,0.023255813866853714,3.9977831840515137,1e-04,0.08268734067678452,0.011904762126505375,3.988438844680786,0.1130952388048172
196,0.023255813866853714,3.9806230068206787,1e-04,0.07493539899587631,0.011904762126505375,3.9793033599853516,0.1130952388048172
197,0.01550387591123581,3.992473840713501,1e-04,0.09302325546741486,0.011904762126505375,3.9712061882019043,0.1488095223903656
198,0.02067183516919613,4.001733779907227,1e-04,0.0594315230846405,0.0357142873108387,3.9612205028533936,0.1488095223903656
199,0.0258397925645113,3.970515489578247,1e-04,0.08527132123708725,0.0535714291036129,3.9586703777313232,0.1130952388048172
0,0.01550387591123581,4.039053916931152,1e-05,0.04909560829401016,0.02976190485060215,3.879751205444336,0.1011904776096344
1,0.023255813866853714,3.9946436882019043,1e-05,0.08268734067678452,0.011904762126505375,3.8782787322998047,0.0833333358168602
2,0.028423773124814034,3.9919724464416504,1e-05,0.06976744532585144,0.02380952425301075,3.8869075775146484,0.0773809552192688
3,0.010335917584598064,3.9732775688171387,1e-05,0.07235141843557358,0.0416666679084301,3.9596147537231445,0.0892857164144516
4,0.007751937955617905,3.9702324867248535,1e-05,0.08268734067678452,0.0357142873108387,4.149456977844238,0.065476194024086
5,0.01550387591123581,3.9944753646850586,1e-05,0.08268734067678452,0.02380952425301075,4.413641452789307,0.0773809552192688
6,0.01550387591123581,3.9613258838653564,1e-05,0.09302325546741486,0.02380952425301075,4.684726238250732,0.0773809552192688
7,0.03100775182247162,3.9662086963653564,2e-06,0.07751937955617905,0.02380952425301075,4.874814033508301,0.065476194024086
8,0.02067183516919613,3.982778310775757,2e-06,0.06201550364494324,0.02380952425301075,5.035370826721191,0.065476194024086
9,0.018087854608893394,3.988987922668457,2e-06,0.04909560829401016,0.02380952425301075,5.16062068939209,0.065476194024086
10,0.023255813866853714,3.972717761993408,2e-06,0.07751937955617905,0.02380952425301075,5.250429630279541,0.0595238097012043
11,0.028423773124814034,3.957430601119995,2e-06,0.09302325546741486,0.02380952425301075,5.266657829284668,0.065476194024086
0,0.0594315230846405,3.3780887126922607,0.001,0.1550387591123581,0.0416666679084301,3.3267011642456055,0.1726190447807312
1,0.08268734067678452,3.165459156036377,0.001,0.20413435995578766,0.0476190485060215,3.3224856853485107,0.1666666716337204
2,0.08268734067678452,3.0978457927703857,0.001,0.24547803401947021,0.0476190485060215,3.320131540298462,0.1785714328289032
3,0.07751937955617905,3.0791380405426025,0.001,0.24806201457977295,0.0535714291036129,3.3185038566589355,0.1190476194024086
4,0.11627907305955887,3.037612199783325,0.001,0.24806201457977295,0.0416666679084301,3.316133499145508,0.1190476194024086
5,0.08785529434680939,3.050276041030884,0.001,0.2687338590621948,0.0416666679084301,3.3137340545654297,0.1190476194024086
6,0.1033591702580452,3.0294554233551025,0.001,0.2609819173812866,0.0476190485060215,3.3147425651550293,0.1190476194024086
7,0.07493539899587631,2.9940438270568848,0.001,0.2816537320613861,0.0416666679084301,3.318495273590088,0.1190476194024086
8,0.12403100728988647,2.937299966812134,0.001,0.31524547934532166,0.0416666679084301,3.329005002975464,0.1190476194024086
9,0.11369509249925613,2.917686700820923,0.0005,0.2609819173812866,0.02976190485060215,3.3396525382995605,0.1190476194024086
10,0.1266149878501892,2.909832715988159,0.0005,0.2945736348628998,0.0416666679084301,3.3572916984558105,0.1190476194024086
11,0.08010336011648178,2.8957443237304688,0.0005,0.2971576154232025,0.0416666679084301,3.3771965503692627,0.1190476194024086
12,0.12403100728988647,2.866406202316284,0.0005,0.3488371968269348,0.0416666679084301,3.4131171703338623,0.1190476194024086
13,0.1266149878501892,2.8929007053375244,0.0005,0.33074936270713806,0.0416666679084301,3.4409825801849365,0.1190476194024086
14,0.12403100728988647,2.872612953186035,0.00025,0.30749353766441345,0.0416666679084301,3.4599430561065674,0.1190476194024086
15,0.118863046169281,2.825670003890991,0.00025,0.3178294599056244,0.0416666679084301,3.4836008548736572,0.1190476194024086
16,0.13695091009140015,2.811124801635742,0.00025,0.3462532162666321,0.0416666679084301,3.5092885494232178,0.1190476194024086
17,0.15762273967266083,2.795186758041382,0.00025,0.3462532162666321,0.0416666679084301,3.5456888675689697,0.1190476194024086
18,0.14470283687114716,2.778305768966675,0.00025,0.3643410801887512,0.0416666679084301,3.576512575149536,0.1190476194024086
0,0.0651041641831398,3.83072829246521,0.001,0.1588541716337204,0.0301204826682806,7.613791465759277,0.15060241520404816
1,0.0755208358168602,3.4479312896728516,0.001,0.2213541716337204,0.0301204826682806,3.4895846843719482,0.11445783078670502
2,0.1328125,3.136746644973755,0.001,0.2890625,0.0301204826682806,4.571598052978516,0.07228915393352509
3,0.1458333283662796,3.048373222351074,0.001,0.3411458432674408,0.0301204826682806,4.670304775238037,0.09638553857803345
4,0.1796875,2.8479490280151367,0.001,0.4088541567325592,0.048192769289016724,5.0034379959106445,0.11445783078670502
5,0.2265625,2.6431853771209717,0.001,0.4661458432674408,0.048192769289016724,6.492185115814209,0.11445783078670502
6,0.2734375,2.470771312713623,0.001,0.5572916865348816,0.048192769289016724,7.616482257843018,0.10843373835086823
7,0.2916666567325592,2.3423163890838623,0.0005,0.5677083134651184,0.024096384644508362,8.250085830688477,0.07831325381994247
8,0.3645833432674408,2.053568124771118,0.0005,0.6536458134651184,0.024096384644508362,9.530233383178711,0.07831325381994247
9,0.4244791567325592,1.82296621799469,0.0005,0.7057291865348816,0.01807228848338127,8.471891403198242,0.09036144614219666
10,0.4114583432674408,1.7992502450942993,0.0005,0.7161458134651184,0.0060240961611270905,7.9651594161987305,0.07228915393352509
11,0.4244791567325592,1.7267985343933105,0.0005,0.7369791865348816,0.04216867312788963,6.440821647644043,0.09036144614219666
12,0.4401041567325592,1.6739439964294434,0.00025,0.7760416865348816,0.024096384644508362,5.7691779136657715,0.09036144614219666
13,0.4348958432674408,1.6587882041931152,0.00025,0.78125,0.04216867312788963,5.020083904266357,0.1265060305595398
14,0.4765625,1.5767807960510254,0.00025,0.7604166865348816,0.0662650614976883,4.794668674468994,0.10843373835086823
15,0.5416666865348816,1.4384299516677856,0.00025,0.8072916865348816,0.08433734625577927,4.09806489944458,0.22891566157341003
16,0.546875,1.341912865638733,0.00025,0.8489583134651184,0.0662650614976883,4.6827263832092285,0.16867469251155853
0,0.0520833320915699,4.232983112335205,0.0005,0.1380208283662796,0.04216867312788963,3.636868476867676,0.1204819306731224
1,0.0546875,4.003353118896484,0.0005,0.1692708283662796,0.04216867312788963,3.7633490562438965,0.07831325381994247
2,0.0703125,3.875061273574829,0.0005,0.2057291716337204,0.024096384644508362,3.9010214805603027,0.10240963846445084
3,0.0807291641831398,3.6018970012664795,0.0005,0.1901041716337204,0.024096384644508362,4.127442836761475,0.08433734625577927
4,0.0833333358168602,3.500493288040161,0.0005,0.21875,0.024096384644508362,4.464946269989014,0.08433734625577927
5,0.0911458358168602,3.506983518600464,0.0005,0.2317708283662796,0.024096384644508362,4.788252830505371,0.09036144614219666
6,0.1067708358168602,3.4053146839141846,0.0005,0.2890625,0.024096384644508362,4.943930149078369,0.08433734625577927
7,0.1666666716337204,3.1595354080200195,0.0005,0.3463541567325592,0.0301204826682806,4.972523212432861,0.11445783078670502
8,0.1588541716337204,3.089219093322754,0.000100000005,0.3489583432674408,0.024096384644508362,5.060863971710205,0.09638553857803345
9,0.1510416716337204,3.028000831604004,0.000100000005,0.3723958432674408,0.024096384644508362,5.245747089385986,0.10843373835086823
10,0.171875,3.010392904281616,0.000100000005,0.3515625,0.024096384644508362,5.50734806060791,0.10843373835086823
11,0.1484375,3.0794265270233154,0.000100000005,0.3645833432674408,0.03614457696676254,5.667398452758789,0.09638553857803345
12,0.1640625,3.004014015197754,0.000100000005,0.3671875,0.03614457696676254,5.810248851776123,0.10843373835086823
13,0.1588541716337204,2.9772531986236572,0.000100000005,0.3958333432674408,0.03614457696676254,6.064770698547363,0.1265060305595398
14,0.1927083283662796,2.9049203395843506,0.000100000005,0.4114583432674408,0.03614457696676254,6.326255798339844,0.09638553857803345
15,0.1692708283662796,2.9571821689605713,2.0000001e-05,0.3984375,0.03614457696676254,6.407529354095459,0.09638553857803345
16,0.15625,3.02569580078125,2.0000001e-05,0.390625,0.03614457696676254,6.451455593109131,0.09638553857803345
17,0.1875,2.8873302936553955,2.0000001e-05,0.4114583432674408,0.04216867312788963,6.471059799194336,0.09638553857803345
18,0.1953125,2.886590003967285,2.0000001e-05,0.4088541567325592,0.04216867312788963,6.452020645141602,0.09638553857803345
19,0.1848958283662796,2.9441516399383545,2.0000001e-05,0.375,0.04216867312788963,6.423837184906006,0.09638553857803345
20,0.1822916716337204,2.936337471008301,2.0000001e-05,0.40625,0.04216867312788963,6.439016342163086,0.09638553857803345
5,0.0911458358168602,3.113374710083008,0.000100000005,0.2760416567325592,0.01807228848338127,3.3512609004974365,0.0662650614976883
6,0.1041666641831398,3.1260690689086914,0.000100000005,0.2395833283662796,0.0301204826682806,3.353468179702759,0.07228915393352509
